Time,True-Roll,True-Pitch,True-Yaw,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Acc-X-True,Acc-Y-True,Acc-Z-True,Gyro-X-True,Gyro-Y-True,Gyro-Z-True
6.6000000000000005,-0.16886558510040306,0.14970400926424074,0.6600000000000001,-0.7964292595555488,-1.767173806574315,9.760788416822702,-0.03514451014319122,0.004020897796828064,0.12369082045402707,-1.010703425113361,-1.7580030009117371,9.562301557595086,-0.06733353786914226,0.008876669153895511,0.10000000000000009
6.61,-0.16953558721701667,0.14978612716792647,0.661,-0.7724100786032325,-1.9597949151839433,9.787685093162276,-0.05507049620822965,-0.020020653615859994,0.13464208130864372,-1.014210887104656,-1.7677900618657956,9.561088669782547,-0.06666556292676401,0.007546546873897497,0.09999999999999454
6.62,-0.17019889635893834,0.1498549402017187,0.662,-0.8252409110850308,-2.04660234770175,9.718079340039777,-0.04808350625635294,-0.00836808158694471,0.10814319542041076,-1.0176602946175708,-1.7774948272610196,9.55990165464425,-0.06599495614211942,0.006215754265972984,0.10000000000000009
6.63,-0.17085548633985906,0.14991044225324593,0.663,-0.7824388852193637,-1.7112489026932487,9.763214878548187,-0.024403001824589245,-0.011184721218499644,0.09237740443624969,-1.0210511530842585,-1.787116578220747,9.558740711514394,-0.06532174398960894,0.0048844095388148046,0.10000000000000564
6.640000000000001,-0.17150533123873052,0.14995262839249499,0.6640000000000001,-0.8500941803901745,-1.7273284323839682,9.759744118920738,-0.06379875239795593,-0.0030044661933813777,0.09677333306212274,-1.024382967487981,-1.7966545999634154,9.557606031913807,-0.06464595304648546,0.0035526309501571207,0.10000000000000009
6.65,-0.17214840540078877,0.14998149487224907,0.665,-0.703004439093296,-1.903251576756211,9.736260292600742,-0.04439192496061573,-0.0019191300842259663,0.10233105090674671,-1.027655242435616,-1.8061081818579956,9.556497799521257,-0.06396760999182599,0.0022205367962782607,0.09999999999999454
6.66,-0.17278468343856704,0.14999703912842055,0.666,-0.8174085756416395,-2.030080262383814,9.796267654733365,-0.04019633856358106,-0.00638860786954485,0.08974830847867804,-1.030867482231582,-1.8154766174799035,9.555416190147245,-0.06328674160546027,0.0008882454014827457,0.10000000000000009
6.67,-0.17341414023289797,0.14999925978027873,0.667,-0.8422244613620471,-1.861458087134244,9.758046686498783,-0.03840400094109261,-0.04967770241960856,0.08737901636378254,-1.0340191909531635,-1.8247592046673948,9.554361371710224,-0.06260337476690497,-0.00044412489240697184,0.10000000000000009
6.68,-0.17403675093390514,0.1499881566305724,0.668,-0.8905961154428222,-1.956137651930457,9.823117270163385,-0.052173458109682,-0.0015335225743747967,0.13664690390455336,-1.0371098725272376,-1.8339552455784565,9.553333504215258,-0.0619175364543062,-0.001776455736555993,0.10000000000000009
6.69,-0.1746524909619841,0.1499637306655476,0.669,-0.7989462339656018,-1.9649870023992828,9.653089649129258,-0.01338030521459628,0.0020093834962635095,0.1098716613813595,-1.0401390308083822,-1.843064046748195,9.552332739735165,-0.06122925374337923,-0.0031086287856335604,0.10000000000000009
6.7,-0.17526133600877272,0.14992598405485974,0.67,-0.8100544278018291,-1.8941754022794488,9.772064254973277,-0.06325242054315598,-0.02937577240491366,0.09275930270045686,-1.0431061696583566,-1.8520849191467337,9.551359222394053,-0.06053855380635659,-0.004440525708329646,0.10000000000000009
6.71,-0.17586326203811123,0.149874920151381,0.671,-0.7977935531873317,-1.9470849142269533,9.790516809536554,-0.021282672933542815,-0.019911164217783533,0.11743498222109462,-1.0460107930269436,-1.8610171782376235,9.55041308835332,-0.05984546391089862,-0.005772028197854884,0.10000000000000009
6.72,-0.1764582452869907,0.14981054349090264,0.672,-0.914153800130442,-2.079546915021555,9.75485913461238,-0.02407528253000057,-0.038139900247273234,0.0872404019889155,-1.0488524050341324,-1.8698601440367593,9.549494465800088,-0.059150011418990234,-0.0071030179824627115,0.10000000000000009
6.73,-0.17704626226649103,0.14973285979173176,0.673,-0.9640855084493134,-2.0193541414517053,9.765304443890516,-0.013056211555465162,-0.055368277239456545,0.08846792048734055,-1.0516305100536347,-1.8786131411718134,9.548603474938052,-0.05845222378591114,-0.008433376835943751,0.10000000000000009
6.74,-0.17762728976270892,0.14964187595418377,0.674,-0.7872971524921083,-1.9504537305217537,9.64839341990375,-0.0647297165899322,-0.038472233732134174,0.09297443396729801,-1.054344612797719,-1.887275498942208,9.547740227980759,-0.057752128559127036,-0.00976298658812852,0.10000000000000009
6.75,-0.17820130483767357,0.1495376000599692,0.675,-0.7210388638033779,-1.9692963282781235,9.804134816655175,-0.05320810192949813,-0.03685626400693213,0.12983363547575627,-1.056994218403338,-1.8958465513795826,9.546904829147296,-0.05704975337719048,-0.011091729135394301,0.10000000000000009
6.76,-0.17876828483025273,0.14942004137147588,0.676,-0.9242934572456267,-1.9981259022367093,9.827424794996727,-0.017089896353560258,-0.03548493970499443,0.10128062814096228,-1.0595788325195492,-1.9043256373088129,9.546097374660404,-0.05634512596868063,-0.012419486451147044,0.10000000000000009
6.7700000000000005,-0.1793282073570472,0.14928921033094625,0.677,-0.7185225398458442,-1.9523234971586856,9.814825348173384,-0.06687177351044502,-0.04571850010598417,0.06857375930212944,-1.0620979613961898,-1.9127121004095369,9.54531795274696,-0.0556382741510722,-0.013746140596301859,0.10000000000000009
6.78,-0.17988105031327417,0.14914511855954984,0.678,-0.8243578985019901,-2.061468221371899,9.858081636253559,-0.06217258887695304,-0.04357956955416648,0.12325525776499119,-1.0645511119738091,-1.9210052892782115,9.54456664364088,-0.05492922582966964,-0.015071573729766308,0.10000000000000009
6.79,-0.18042679187364058,0.14898777885635092,0.679,-0.8505314591916922,-2.026462122853676,9.788613640003408,-0.044619512118741315,-0.03411904268535213,0.10040622298258436,-1.0669377919748269,-1.9292045574907029,9.543843519588394,-0.05421800899648582,-0.016395668118908413,0.10000000000000009
6.8,-0.1809654104932039,0.14881720519717168,0.68,-0.8847847537034486,-2.319316021498205,9.809566802862248,-0.0336736266871209,-0.04709744735149179,0.07708572579940312,-1.0692575099958983,-1.9373092636653853,9.543148644855695,-0.05350465172914154,-0.017718306150006635,0.10000000000000009
6.8100000000000005,-0.1814968849082234,0.1486334127333508,0.681,-0.9658422102673293,-2.094073636785198,9.784214029037303,-0.011972437060721378,-0.02870399762862035,0.10003966169111225,-1.0715097756014753,-1.9453187715267788,9.54248207573895,-0.052789182189762196,-0.019039370338701234,0.10000000000000009
6.82,-0.18202119413699913,0.14843641779039765,0.682,-0.7782466041914984,-2.004912367355772,9.825764717649353,-0.03807519195337721,-0.028033115031857708,0.11264409339236067,-1.0736940994185302,-1.9532324499696903,9.541843860576662,-0.05207162862385928,-0.020358743340435914,0.10000000000000009
6.83,-0.1825383174807006,0.14822623786654207,0.683,-0.9212740975105186,-2.104248282300726,9.643105338163394,-0.04364200300868655,-0.003871395542547361,0.11100545581938537,-1.0758099932324332,-1.9610496731238893,9.541234039764385,-0.05135201935921874,-0.02167630796087172,0.10000000000000009
6.84,-0.1830482345241835,0.14800289163118022,0.684,-0.9243152159951088,-2.1183387895928867,9.695869966699611,-0.029086190465491223,-0.024082397523986408,0.13189289280352195,-1.0778569700839484,-1.9687698204192756,9.540652645771745,-0.050630382804783824,-0.022991947166299542,0.10000000000000009
6.8500000000000005,-0.18355092513679627,0.14776639892321608,0.685,-0.7853734092882582,-2.1724555115033497,9.89462986327127,-0.026129743541988194,-0.03864546145769046,0.09223636023942283,-1.0798345443673407,-1.9763922766515776,9.540099703161804,-0.04990674744952961,-0.024305544094038734,0.10000000000000009
6.86,-0.1840463694731741,0.14751678074929944,0.686,-1.017011316046164,-2.016200569428618,9.571169448353995,-0.025760958862182753,-0.05276720881881475,0.10569839145756649,-1.081742231929554,-1.9839164320485307,9.539575228612705,-0.04918114186133332,-0.025616982062813543,0.10000000000000009
6.87,-0.18453454797402294,0.1472540592819598,0.687,-0.9902351551951756,-2.0596275644018154,9.756190860311651,-0.034187192159098864,-0.04038552703664066,0.09465120898317256,-1.0835795501704508,-1.991341682336571,9.539079230941624,-0.04845359468587662,-0.026926144583119815,0.10000000000000009
6.88,-0.18501544136689163,0.14697825785763705,0.6880000000000001,-0.8712991754466,-2.0453799635882652,9.8582807544974,-0.060116416382937285,-0.0411288455600815,0.08215936598547154,-1.0853460181440817,-1.9986674288080104,9.538611711130976,-0.04772413464546876,-0.02823291536757644,0.10000000000000009
6.890000000000001,-0.18548903066693231,0.14668940097460828,0.6890000000000001,-0.8482150993246225,-2.255313149815325,9.757525071113598,-0.043842363166082976,-0.05500990536882853,0.11870405632538983,-1.0870411566609526,-2.005893078388692,9.538172662356919,-0.04699279053793359,-0.02953717834124764,0.10000000000000009
6.9,-0.1859552971776503,0.1463875142908121,0.6900000000000001,-0.8335570160532368,-2.135940870915572,9.73226310389497,-0.00805415806442926,-0.036987966621400664,0.1125844899834718,-1.088664488391284,-2.013018043706125,9.537762070020046,-0.04625959123549378,-0.030838817651947237,0.10000000000000009
6.91,-0.1864142224916422,0.14607262462156934,0.6910000000000001,-0.8978334012329762,-2.153155099421718,9.774319492658547,-0.025864141168335818,-0.07099843221643082,0.1100062238586869,-1.0902155379692147,-2.0200417431580875,9.537379911778368,-0.04552456568360369,-0.03213771768054985,0.10000000000000009
6.92,-0.18686578849132238,0.1457447599372011,0.6920000000000001,-0.6721224712488879,-2.158909928716023,9.73522294364155,-0.032832033631174276,-0.055089791691284286,0.11217827374176126,-1.091693832097933,-2.0269636009816776,9.53702615758247,-0.04478774289981419,-0.03343376305124657,0.10000000000000009
6.93,-0.18730997734963847,0.1454039493605444,0.6930000000000001,-0.8946387062641153,-2.192565314067858,9.766216336341623,-0.01066239033155941,-0.04440778346669307,0.09551883191898684,-1.0930988996557072,-2.033783047322817,9.536700769712866,-0.044049151972623546,-0.034726838641792324,0.10000000000000009
6.94,-0.18774677153077485,0.14505022316436525,0.6940000000000001,-0.8976454206942776,-2.1799841042493293,9.708230290256653,-0.04367333332009338,-0.058503758616597075,0.09087491619516064,-1.0944302718027847,-2.040499518306186,9.536403702819552,-0.043308822060331154,-0.0360168295937352,0.10000000000000009
6.95,-0.1881761537908451,0.1446836127686697,0.6950000000000001,-0.9454193847434332,-2.0914452578874414,9.851178147600054,-0.029349412354429113,-0.058434988971261315,0.10649904946245589,-1.0956874820891338,-2.0471124561055847,9.536134903963703,-0.042566782389900915,-0.037303621322618,0.10000000000000009
6.96,-0.18859810717857287,0.1443041507379129,0.6960000000000001,-0.8733837387995256,-2.317501334146452,9.876431541151263,-0.023247095335187117,-0.058657020951226074,0.12333093120345688,-1.0968700665629991,-2.0536213090147073,9.535894312661515,-0.04182306225579552,-0.03858709952816314,0.10000000000000009
6.97,-0.189012615035961,0.14391187077810644,0.6970000000000001,-0.8349064085150932,-2.0280716597957484,9.750547836847957,-0.031306538871020334,-0.07025732389403211,0.12997169017679647,-1.0979775638802338,-2.0600255315183094,9.535681860930172,-0.0410776910187996,-0.039867150204415946,0.10000000000000009
6.98,-0.18941966099894886,0.14350680773382457,0.6980000000000001,-0.787809902462892,-2.137922768368052,9.65078600198457,-0.022611467702653903,-0.041258484150162394,0.1177315939455235,-1.0990095154143875,-2.0663245843637585,9.535497473335914,-0.040330698104897034,-0.04114365964987127,0.10000000000000009
6.99,-0.18981922899805895,0.143088997585109,0.6990000000000001,-1.0052666951669558,-2.1877637190582138,9.720459185381099,-0.026250516305961594,-0.07558695678902597,0.10641181389359315,-1.099965465367517,-2.07251793463297,9.53534106704419,-0.0395821130040927,-0.042416514477576495,0.10000000000000009
7.0,-0.1902113032590307,0.14265847744427304,0.7000000000000001,-0.90630666706826,-2.118819608431626,9.746649367944347,-0.04380405337529132,-0.05680724399859803,0.11011221846532479,-1.1008449608816802,-2.078605055814676,9.535212551871878,-0.03883196526923982,-0.043685601625209625,0.10000000000000009
7.01,-0.19059586830344374,0.14221528555260482,0.7010000000000001,-0.850567907620071,-2.3146829037101817,9.80335352232775,-0.019297886982672267,-0.05664608760661736,0.10606920082837758,-1.1016475521510936,-2.0845854278770557,9.535111830341531,-0.038080284514895035,-0.044950808365117056,0.10000000000000009
7.0200000000000005,-0.1909729089493286,0.1417594612769707,0.7020000000000001,-0.8409654548357081,-2.2569469140467975,9.681867703242226,-0.0412731204683494,-0.07832256851437731,0.09042742543600689,-1.102372792534914,-2.090458537340673,9.535038797737666,-0.03732710041611659,-0.04621202231431115,0.10000000000000009
7.03,-0.19134241031176608,0.1412910451063186,0.7030000000000001,-0.8874504236835228,-2.219766330239129,9.700767527125798,-0.018088623064418212,-0.06418561096981927,0.10628253649323646,-1.1030202386706114,-2.0962238773517274,9.534993342165029,-0.03657244270732912,-0.047469131444480284,0.10000000000000009
7.04,-0.1917043578034752,0.1408100786480811,0.7040000000000001,-0.8451086914872125,-2.1074947238729616,9.803877430435126,0.0006726710118044182,-0.07995988541864671,0.08596717149070633,-1.1035894505879018,-2.101880947755597,9.53497534460886,-0.03581634118112603,-0.04872202409192394,0.10000000000000009
7.05,-0.1920587371353886,0.14031660462448012,0.7050000000000001,-0.9542234752856229,-2.2262361873280465,9.837151030983195,-0.02339737023092847,-0.046589376918877975,0.10436495614018813,-1.1040799918232085,-2.107429255170643,9.534984678997079,-0.03505882568709956,-0.049970588967472584,0.10000000000000009
7.0600000000000005,-0.1924055343172172,0.13981066686873164,0.7060000000000001,-0.7678477006362907,-2.1921421727973445,9.71475994949535,-0.036139241675025316,-0.08580341056251245,0.1305298480246912,-1.1044914295346135,-2.112868313062277,9.53502121226444,-0.034299926130666736,-0.051214715166375546,0.10000000000000009
7.07,-0.19274473565800193,0.1392923103211526,0.7070000000000001,-0.8126171877781591,-2.280661455301753,9.657630810117837,-0.01969229311148513,-0.07973316050892662,0.1183272434959524,-1.1048233346172658,-2.1181976418172495,9.53508480441856,-0.03353967247188144,-0.052454292178145956,0.10000000000000009
7.08,-0.19307632776665481,0.13876158102516872,0.7080000000000001,-0.9998511402908685,-2.199219777995199,10.025927321910926,-0.029570918144060196,-0.08972794839064549,0.09217492075899535,-1.105075281819219,-2.1234167688181604,9.535175308607846,-0.032778094724253415,-0.053689209896391754,0.10000000000000009
7.09,-0.193400297552487,0.13821852612322477,0.7090000000000001,-0.9773224075187528,-2.1083810544591906,9.82669765308413,-0.007265301264336636,-0.09301930474608398,0.10497927847081136,-1.1052468498576455,-2.1285252285181504,9.535292571191276,-0.0320152229535714,-0.05491935862857733,0.10000000000000009
7.1000000000000005,-0.19371663222572624,0.13766319385259718,0.7100000000000001,-0.9747201996169282,-2.167895803903147,9.743489735030362,-0.017795446271130368,-0.04996514365067072,0.09351073160935008,-1.1053376215354187,-2.133522562515773,9.535436431810002,-0.03125108727670828,-0.056144629105780997,0.10000000000000009
7.11,-0.19402531929802116,0.13709563354110915,0.7110000000000001,-0.8361466101254905,-2.2592942160844802,9.833969227892085,0.010759961337901438,-0.0669880726559487,0.1050493086048097,-1.1053471838579971,-2.138408319630006,9.535606723460791,-0.030485717860427586,-0.057364912492391396,0.10000000000000009
7.12,-0.1943263465829348,0.13651589560274935,0.7120000000000001,-0.9929885171079545,-2.2019631854749044,9.753447637507218,0.0033631727698816977,-0.07437169560263883,0.12156392084217951,-1.1052751281506035,-2.1431820559753936,9.5358032725712,-0.02971914492020805,-0.05858010039578171,0.10000000000000009
7.13,-0.19461970219642533,0.13592403153319352,0.7130000000000001,-0.9180056898219894,-2.214297615108223,9.833050233219597,-0.015614279709124738,-0.08764463984097007,0.11592208918912712,-1.1051210501756368,-2.147843335037288,9.536025899076552,-0.02895139871903346,-0.05979008487594778,0.10000000000000009
7.140000000000001,-0.19490537455731546,0.1353200939052304,0.7140000000000001,-0.8547375497822942,-2.22427639725299,9.776454453081099,-0.0019003965174888907,-0.06545342549553772,0.14329130053067635,-1.1048845502503004,-2.152391727747169,9.536274416498607,-0.02818250956620888,-0.06099475845505742,0.10000000000000009
7.15,-0.1951833523877495,0.13470413636409237,0.7150000000000001,-0.8945979959348507,-2.1818831309092674,9.77045046761497,-0.017583228915766854,-0.09257490440087501,0.12382264115648553,-1.1045652333644023,-2.1568268125580197,9.53654863202595,-0.027412507816161613,-0.06219401412704134,0.10000000000000009
7.16,-0.1954536247136387,0.13407621362268957,0.7160000000000001,-0.8682944506081496,-2.1884457352439703,9.754186026468766,-0.01029362239604398,-0.06948063976602425,0.10902121117714847,-1.1041627092982833,-2.1611481755197333,9.536848346596047,-0.02664142386724494,-0.0633877453670828,0.10000000000000009
7.17,-0.1957161808650944,0.1334363814567507,0.7170000000000001,-0.9721220820499065,-2.2911629876474495,9.64803777853881,-0.015486800632941401,-0.09573594070273744,0.11615223168288241,-1.1036765927408512,-2.1653554103545205,9.537173354978957,-0.02586928816053491,-0.06457584614106421,0.09999999999999454
7.18,-0.1959710104768494,0.13278469669986828,0.718,-0.8399595907022167,-2.234349044565052,9.918850771670671,0.0021501999689712906,-0.0933165762927758,0.10283140534761422,-1.103106503407669,-2.1694481185322956,9.537523445862645,-0.02509613117862297,-0.06575821091500955,0.10000000000000009
7.19,-0.19621810348866686,0.13212121723845052,0.7190000000000001,-0.9362681698202305,-2.319043110194773,9.689413113235767,0.01307594813335947,-0.07346238060717741,0.08898539782747447,-1.1024520661590673,-2.1734259093460153,9.537898401939886,-0.024321983444418327,-0.06693473466443528,0.10000000000000564
7.2,-0.19645745014573776,0.13144600200657958,0.7200000000000001,-0.9135530952901008,-2.365857294069736,9.656831760557706,0.0044192707917111735,-0.07311280938538435,0.12557103504654904,-1.1017129111182449,-2.177288399986948,9.538297999996756,-0.023546875519953048,-0.06810531288370947,0.10000000000000009
7.21,-0.19668904099906592,0.13075911098077633,0.7210000000000001,-0.8666005967383308,-2.3157372777671217,9.748013772856066,0.006773879832372908,-0.07834465320418355,0.12102685224547129,-1.1008886737893104,-2.181035215619829,9.538722011002605,-0.022770838005166383,-0.06926984159530136,0.09999999999999454
7.22,-0.1969128669058411,0.13006060517467355,0.722,-0.8772740561454863,-2.305168381146956,9.688338987735596,0.007441918238874203,-0.10423173019653267,0.10231474186941082,-1.0999789951752446,-2.184665989457901,9.539170200201575,-0.021993901536683513,-0.07042821735903926,0.10000000000000009
7.23,-0.1971289190297996,0.12935054663359555,0.7230000000000001,-0.8821400806927281,-2.434519647005317,9.761515885551972,0.002713326265264742,-0.09631555369254897,0.10997302179580655,-1.0989835218957122,-2.188180362837779,9.539642327205573,-0.021216096786627614,-0.0715803372812851,0.10000000000000564
7.24,-0.19733718884157364,0.12862899842904785,0.7240000000000001,-0.943346859904398,-2.2360124275818607,9.820334692663202,-0.021829260988897016,-0.08839450276204139,0.12457167916939663,-1.0979019063047395,-2.1915779852941477,9.54013814608867,-0.02043745446139722,-0.07272609902408272,0.10000000000000009
7.25,-0.19753766811902754,0.1278960246531139,0.7250000000000001,-0.9040030286239065,-2.5311132565105834,9.845641816793755,0.021631747021737403,-0.1046234524574629,0.11856313745109316,-1.0967338066081478,-2.194858514634223,9.54065740548293,-0.01965800530045747,-0.07386540081426723,0.09999999999999454
7.26,-0.1977303489475828,0.1271516904127625,0.726,-0.87658586261441,-2.0956981700766915,9.831548446638829,0.023898266840707796,-0.07250751620102097,0.08388982065587129,-1.0954788869807792,-2.1980216170119884,9.541199848675609,-0.018877780075132744,-0.07499814145245226,0.10000000000000009
7.2700000000000005,-0.1979152237205302,0.12639606182406485,0.7270000000000001,-0.985782744660193,-2.1959589362038012,9.743857638033008,-0.005868314078950302,-0.13015572319281649,0.10948552787766816,-1.094136817683422,-2.2010669670021357,9.541765213707702,-0.01809680958737292,-0.07612422032206301,0.10000000000000564
7.28,-0.19809228513933025,0.12562920600632124,0.7280000000000001,-0.9135608827192174,-2.3383838118115765,9.771439611242435,-0.007137291359886651,-0.1069125982097978,0.10326516414167654,-1.0927072751794136,-2.203994247673717,9.542353233473799,-0.017315124668557114,-0.07724353739826523,0.10000000000000009
7.29,-0.19826152621390133,0.12485119107609954,0.7290000000000001,-0.8442931744922424,-2.3199871524427222,9.801301544720516,0.008299181426614025,-0.10416300267062223,0.12240513257526897,-1.0911899422509022,-2.206803150663451,9.542963635823234,-0.016532756178265495,-0.07835599325684839,0.09999999999999454
7.3,-0.19842294026289556,0.12406208614118427,0.73,-0.9774951833381692,-2.298731564319973,9.630705044195887,0.008205534881157717,-0.1403544470691581,0.12115198246619165,-1.08958450811469,-2.2094933762486644,9.543596143662485,-0.01574973500307053,-0.07946148908305126,0.10000000000000009
7.3100000000000005,-0.19857652091396275,0.12326196129443852,0.7310000000000001,-0.7824430573305723,-2.3724836962496334,9.816967163339338,-0.0022555626013843998,-0.11968509769876358,0.12535750552191136,-1.0878906685376668,-2.2120646334198373,9.544250475058778,-0.014966092055306024,-0.08055992668033266,0.10000000000000564
7.32,-0.19872226210400168,0.12245088760757762,0.7320000000000001,-0.7711920986580139,-2.312374192159019,9.654770825700105,-0.0170928166848046,-0.09034086484694637,0.08869698803271016,-1.0861081259517498,-2.2145166399527088,9.544926343344883,-0.01418185827185281,-0.08165120847912488,0.10000000000000009
7.33,-0.1988601580793998,0.12162893712485602,0.7330000000000001,-0.9700137970745115,-2.3398318565995493,9.9350887067078,0.0069454959822259155,-0.10023087298480704,0.09368904475053862,-1.0842365895683241,-2.216849122479938,9.545623457225082,-0.013397064612918896,-0.08273523754546361,0.09999999999999454
7.34,-0.19899020339626006,0.12079618285666835,0.734,-0.7591116083353566,-2.339359642802076,9.739261399304262,0.011194870950976255,-0.07830473539709235,0.12213701734090207,-1.0822757754921355,-2.2190618165622493,9.546341520882216,-0.012611742060809894,-0.08381191758962472,0.10000000000000009
7.3500000000000005,-0.199112392920616,0.11995269877306353,0.7350000000000001,-0.8766849311409144,-2.317909474513432,9.75792691845245,0.014480156275983435,-0.07983395680155475,0.09655433319010771,-1.0802254068345918,-2.221154466759069,9.547080234085849,-0.011825921618723034,-0.08488115297465224,0.10000000000000564
7.36,-0.19922672182863452,0.1190985597971753,0.7360000000000001,-0.8298901043337588,-2.439481651994301,9.710649015170635,0.009764743410341538,-0.09760739895261622,0.08271477988648152,-1.078085213826448,-2.223126826698591,9.547839292301465,-0.011039634309499557,-0.08594284872487784,0.10000000000000009
7.37,-0.199333185606806,0.11823384179856597,0.7370000000000001,-0.9002685580136008,-2.3322033495816292,9.722154984727604,0.0013882237508884504,-0.10031515173920477,0.1135536973737401,-1.0758549339298213,-2.2249786591472542,9.548618386800694,-0.01025291117441457,-0.08699691053435307,0.09999999999999454
7.38,-0.1994317800521228,0.11735862158648824,0.738,-0.7848423078326596,-2.3237583064846095,9.954842171043282,0.020955780556588914,-0.10502501059984776,0.09746131344432644,-1.0735343119495213,-2.226709736078593,9.5494172047725,-0.009465783271953021,-0.08804324477520928,0.10000000000000009
7.390000000000001,-0.19952250127224505,0.11647297690306178,0.7390000000000001,-0.8238532933116383,-2.3260365373792053,9.84871545956378,0.007812872312317025,-0.1467042628405015,0.13260243495909432,-1.0711231001436265,-2.22831983874143,9.550235429435336,-0.008678281676575972,-0.0890817585059947,0.10000000000000564
7.4,-0.19960534568565433,0.11557698641636835,0.7400000000000001,-0.919329373689045,-2.355747428314148,9.65113119154844,0.000695971170150733,-0.12871838817498624,0.11023167869941582,-1.0686210583333104,-2.2298087577273726,9.55107274015019,-0.007890437477497958,-0.09011235947990123,0.10000000000000009
7.41,-0.199680310021795,0.11467072971346376,0.7410000000000001,-0.9450013930102128,-2.249469254150244,9.897581795631696,0.005498890305035341,-0.10736237349686056,0.10831251649193309,-1.0660279540118454,-2.2311762930375885,9.551928812534525,-0.007102281777458808,-0.09113495615300365,0.09999999999999454
7.42,-0.1997473913212035,0.11375428729330828,0.742,-0.9645054332661313,-2.370636465295281,9.87171211167935,-0.017273167499451438,-0.10066896920199923,0.10026548518668145,-1.0633435624527627,-2.2324222541488137,9.552803318577045,-0.006313845691496844,-0.0921494576923497,0.09999999999999454
7.43,-0.19980658693562495,0.11282774055961677,0.743,-0.8288624870093139,-2.3259670241144246,9.755438966460368,0.0071498182302943015,-0.10640247469709731,0.1295782866803194,-1.0605676668171407,-2.233546460078576,9.553695926753278,-0.005525160345717928,-0.09315577398404662,0.10000000000000564
7.44,-0.19985789452811786,0.11189117181362734,0.7440000000000001,-0.7972026114420893,-2.2404789759789394,9.802170922265162,0.02101362666078059,-0.1252005874569,0.11115556803366528,-1.0577000582599625,-2.2345487394495787,9.554606302141902,-0.004736256876068656,-0.09415381564126593,0.10000000000000564
7.45,-0.19990131207314632,0.11094466424679145,0.7450000000000001,-0.787232783738621,-2.3514787879304224,9.77641350552963,0.016623882951435107,-0.09866102651785957,0.09968295020773456,-1.0547405360355373,-2.2354289305532298,9.555534106541838,-0.003947166427106796,-0.09514349401216413,0.09999999999999454
7.46,-0.19993683785666,0.10998830193338406,0.746,-0.8461039334888835,-2.3280432677334817,9.936466210740356,0.0354198871110356,-0.09156947987571937,0.0937281270455523,-1.0516889076019273,-2.2361868814122747,9.556478998590011,-0.0031579201507744847,-0.09612472118779997,0.09999999999999454
7.47,-0.1999644704761618,0.10902216982303545,0.747,-0.9254968305153919,-2.3515702278817807,9.714353996943283,0.009415362731624872,-0.10086578395132607,0.10438804059918123,-1.0485449887243494,-2.2368224498424936,9.55744063387977,-0.0023685492051617185,-0.09709741000990119,0.10000000000000564
7.48,-0.19998420884076323,0.10804635373318604,0.7480000000000001,-0.8826495001823542,-2.245278571224919,9.789817307996561,0.021359016874121152,-0.10114792097109562,0.09072997205012741,-1.0453086035775268,-2.2373355035134344,9.558418665079945,-0.001579084753280946,-0.09806147407861454,0.10000000000000564
7.49,-0.19999605217122743,0.10706094034146316,0.7490000000000001,-0.7338969201186628,-2.365465656522405,9.74580055982154,0.026781770759394592,-0.12538627047196896,0.1208098847751353,-1.041979584846953,-2.2377259200081516,9.559412742054482,-0.0007895579618388826,-0.0990168277601941,0.09999999999999454
7.5,-0.2,0.10606601717798216,0.75,-0.8615608345060712,-2.240935837355953,9.664967548169615,0.05091250447840811,-0.10188206234901843,0.07822513774971716,-1.0385577738290235,-2.237993586881907,9.560422511982612,0.0,-0.0999633861946056,0.09999999999999454
7.51,-0.19999605217122743,0.10506167261757104,0.751,-0.807814474532386,-2.3532884433930805,9.956330580323002,0.01876726568130977,-0.11696653048814443,0.10301906758420065,-1.0350430205300167,-2.2381384017198,9.561447619479546,0.0007895579618388826,-0.10090106530307244,0.10000000000000564
7.5200000000000005,-0.19998420884076323,0.1040479958719207,0.7520000000000001,-0.900845199516667,-2.4142008219643434,9.684910066971867,0.0017571141559066528,-0.11235909221458866,0.11447020319900097,-1.031435183763886,-2.2381602721933054,9.562487706717633,0.001579084753280946,-0.10182978179548857,0.10000000000000564
7.53,-0.1999644704761618,0.10302507698166127,0.7530000000000001,-0.7839665165321003,-2.2905562958131966,9.798504729884364,0.03094412707866368,-0.11538864491072603,0.11043044405995711,-1.0277341312488295,-2.2380591161156635,9.563542413547951,0.0023685492051617185,-0.10274945317789233,0.09999999999999454
7.54,-0.19993683785666,0.10199300680836286,0.754,-0.842477751365099,-2.3701263752196757,9.643387526554715,0.04703019978563258,-0.12343624803239617,0.09432700888126466,-1.0239397397026013,-2.237834861496111,9.564611377622303,0.0031579201507744847,-0.10365999775976062,0.09999999999999454
7.55,-0.19990131207314632,0.10095187702646606,0.755,-0.7170456170501769,-2.2975440492720876,9.752120440644864,0.015036666694795885,-0.13520175680611068,0.11501833749902997,-1.0200518949365445,-2.2374874465929024,9.565694234515552,0.003947166427106796,-0.1045613346612545,0.10000000000000564
7.5600000000000005,-0.19985789452811786,0.09990178011513777,0.7560000000000001,-0.7354207944984599,-2.565147368039213,9.819247649315283,0.03344526817257659,-0.12448874000671192,0.09182066132322675,-1.016070491948304,-2.237016819965094,9.566790617848309,0.004736256876068656,-0.10545338382042663,0.10000000000000564
